"http://localhost:8080#Amtssprache_von","2","10154","NPP","Success","-"
"http://localhost:8080#Bandmitglieder_von","2","13200","NPP","Success","-"
"http://localhost:8080#B�rgermeister_von","2","9816","NPP","Success","-"
"http://localhost:8080#Doktorvater_von","2","11826","NPP","Success","-"
"http://localhost:8080#Enkel_von","2","995","NPP","Success","-"
"http://localhost:8080#Frau_von","2","8028","NPP","Success","-"
"http://localhost:8080#Gesamteinwohnerzahl_von","2","3419","NPP","Success","-"
"http://localhost:8080#Hauptstadt_von","2","3097","NPP","Success","-"
"http://localhost:8080#Herausgeber_von","2","8072","NPP","Success","-"
"http://localhost:8080#H�he_von","2","12790","NPP","Success","-"
"http://localhost:8080#Lage_von","2","10814","NPP","Success","-"
"http://localhost:8080#Musik_von","2","12780","NPP","Success","-"
"http://localhost:8080#Schreiben_1ed","2","18368","APP","Success","-"
"http://localhost:8080#Schreiben_2ed","2","18334","APP","Success","-"
"http://localhost:8080#Schreiben_3ed","2","18342","APP","Success","-"
"http://localhost:8080#Schreiben_5ed","2","18344","APP","Success","-"
"http://localhost:8080#Spiele_von","2","13114","NPP","Success","-"
"http://localhost:8080#Stattfinden","2","20190","IPP","Failed","binding list is empty"
"http://localhost:8080#Storben_am","2","20101","IPP","Failed","binding list is empty"
"http://localhost:8080#Storben_in","2","18669","IPP","Success","-"
"http://localhost:8080#Trainer_von","2","7074","NPP","Success","-"
"http://localhost:8080#anfangen","2","20222","IPP","Success","-"
"http://localhost:8080#aufh�ren","2","19357","IPP","Success","-"
"http://localhost:8080#ausdenkened","2","18332","APP","Success","-"
"http://localhost:8080#ausstellen","2","18437","IPP","Failed","binding list is empty"
"http://localhost:8080#beeinflussened","2","18324","APP","Success","-"
"http://localhost:8080#befinden","2","18429","IPP","Success","-"
"http://localhost:8080#besteigened","2","18364","APP","Success","-"
"http://localhost:8080#besuchened","2","18376","APP","Success","-"
"http://localhost:8080#betreibened","2","18354","APP","Failed","binding list is empty"
"http://localhost:8080#drehened","2","18330","APP","Success","-"
"http://localhost:8080#durchf�hren","2","19302","IPP","Failed","binding list is empty"
"http://localhost:8080#entdeckened","2","18346","APP","Success","-"
"http://localhost:8080#entspringen","2","19239","IPP","Success","-"
"http://localhost:8080#entwerfened","2","18326","APP","Success","-"
"http://localhost:8080#entwickelned","2","18358","APP","Success","-"
"http://localhost:8080#entwickler_von","2","10872","NPP","Success","-"
"http://localhost:8080#erfindened","2","18340","APP","Success","-"
"http://localhost:8080#fertigstellen_in","2","19363","IPP","Failed","binding list is empty"
"http://localhost:8080#fliessen","2","20158","IPP","Success","-"
"http://localhost:8080#geborn_on_1","2","19663","IPP","Success","-"
"http://localhost:8080#geborn_on_2","2","19149","IPP","Failed","binding list is empty"
"http://localhost:8080#gewinnened","2","18350","APP","Success","-"
"http://localhost:8080#government_type","2","9372","NPP","Success","-"
"http://localhost:8080#gr�nden_1ed","2","18338","APP","Success","-"
"http://localhost:8080#gr�nden_2ed","2","18366","APP","Success","-"
"http://localhost:8080#hauptquartier_von","2","7030","NPP","Success","-"
"http://localhost:8080#heiratened","2","18360","APP","Success","-"
"http://localhost:8080#inspirierened","2","18372","APP","Success","-"
"http://localhost:8080#kinder_von","2","1949","NPP","Success","-"
"http://localhost:8080#komponierened","2","18356","APP","Success","-"
"http://localhost:8080#kostened","2","18348","APP","Failed","binding list is empty"
"http://localhost:8080#malened","2","18374","APP","Success","-"
"http://localhost:8080#moderateed","2","18370","APP","Success","-"
"http://localhost:8080#nachfolger_von","2","6706","NPP","Success","-"
"http://localhost:8080#nennened","2","18328","APP","Failed","binding list is empty"
"http://localhost:8080#schreiben_in","2","20180","IPP","Success","-"
"http://localhost:8080#seitenanzahl_von","2","9058","NPP","Success","-"
"http://localhost:8080#sohn_von","2","5327","NPP","Success","-"
"http://localhost:8080#spielened","2","18336","APP","Success","-"
"http://localhost:8080#spitzname_von","2","3229","NPP","Success","-"
"http://localhost:8080#sprechen","2","19265","IPP","Success","-"
"http://localhost:8080#storben_an","2","18943","IPP","Failed","binding list is empty"
"http://localhost:8080#to_Schreiben_1","3","14273","VP","Success","-"
"http://localhost:8080#to_Schreiben_2","3","14647","VP","Success","-"
"http://localhost:8080#to_Schreiben_3","3","16316","VP","Success","-"
"http://localhost:8080#to_Schreiben_5","3","15374","VP","Success","-"
"http://localhost:8080#to_ausdenken","6","14128","VP","Success","-"
"http://localhost:8080#to_beeinflussen","3","17230","VP","Success","-"
