"http://localhost:8080#belong_to_9_0","Which genre does Cher belong to?","select  ?o    {    <http://dbpedia.org/resource/Cher> <http://dbpedia.org/ontology/genre>  ?o    }",,"","IPP"
"http://localhost:8080#belong_to_9_1","Which genres does Cher belong to?","select  ?o    {    <http://dbpedia.org/resource/Cher> <http://dbpedia.org/ontology/genre>  ?o    }",,"","IPP"
"http://localhost:8080#belong_to_9_2","Which genre does DBpedia belong to?","select  ?o    {    <http://dbpedia.org/resource/DBpedia> <http://dbpedia.org/ontology/genre>  ?o    }","http://dbpedia.org/resource/Semantic_Web","Semantic Web","IPP"
"http://localhost:8080#belong_to_9_3","Which genres does DBpedia belong to?","select  ?o    {    <http://dbpedia.org/resource/DBpedia> <http://dbpedia.org/ontology/genre>  ?o    }","http://dbpedia.org/resource/Semantic_Web","Semantic Web","IPP"
"http://localhost:8080#belong_to_9_4","Which genre does Elvis Presley belong to?","select  ?o    {    <http://dbpedia.org/resource/Elvis_Presley> <http://dbpedia.org/ontology/genre>  ?o    }",,"","IPP"
"http://localhost:8080#belong_to_9_5","Which genres does Elvis Presley belong to?","select  ?o    {    <http://dbpedia.org/resource/Elvis_Presley> <http://dbpedia.org/ontology/genre>  ?o    }",,"","IPP"
"http://localhost:8080#belong_to_9_6","Which genre does Queen band belong to?","select  ?o    {    <http://dbpedia.org/resource/Queen_(band)> <http://dbpedia.org/ontology/genre>  ?o    }","http://dbpedia.org/resource/Rock_music","Rock music","IPP"
"http://localhost:8080#belong_to_9_7","Which genres does Queen band belong to?","select  ?o    {    <http://dbpedia.org/resource/Queen_(band)> <http://dbpedia.org/ontology/genre>  ?o    }","http://dbpedia.org/resource/Rock_music","Rock music","IPP"
"http://localhost:8080#belong_to_9_8","Which genre does TUI Travel belong to?","select  ?o    {    <http://dbpedia.org/resource/TUI_Travel> <http://dbpedia.org/ontology/genre>  ?o    }",,"","IPP"
"http://localhost:8080#belong_to_9_9","Which genres does TUI Travel belong to?","select  ?o    {    <http://dbpedia.org/resource/TUI_Travel> <http://dbpedia.org/ontology/genre>  ?o    }",,"","IPP"
"http://localhost:8080#belong_to_9_10","Which genre does The Prodigy belong to?","select  ?o    {    <http://dbpedia.org/resource/The_Prodigy> <http://dbpedia.org/ontology/genre>  ?o    }","http://dbpedia.org/resource/Electronica","Electronica","IPP"
"http://localhost:8080#belong_to_9_11","Which genres does The Prodigy belong to?","select  ?o    {    <http://dbpedia.org/resource/The_Prodigy> <http://dbpedia.org/ontology/genre>  ?o    }","http://dbpedia.org/resource/Electronica","Electronica","IPP"
"http://localhost:8080#belong_to_9_13","What belonged to Autobiography?","select  ?s    {   ?s <http://dbpedia.org/ontology/genre>  <http://dbpedia.org/resource/Autobiography>    }","http://dbpedia.org/resource/Ting-Xing_Ye","Ting-Xing Ye","IPP"
"http://localhost:8080#belong_to_9_14","What belongs to Autobiography?","select  ?s    {   ?s <http://dbpedia.org/ontology/genre>  <http://dbpedia.org/resource/Autobiography>    }","http://dbpedia.org/resource/Ting-Xing_Ye","Ting-Xing Ye","IPP"
"http://localhost:8080#belong_to_9_15","Which band belongs to Autobiography?","select  ?s    {   ?s <http://dbpedia.org/ontology/genre>  <http://dbpedia.org/resource/Autobiography>    }","http://dbpedia.org/resource/Ting-Xing_Ye","Ting-Xing Ye","IPP"
"http://localhost:8080#belong_to_9_16","Which bands belong to Autobiography?","select  ?s    {   ?s <http://dbpedia.org/ontology/genre>  <http://dbpedia.org/resource/Autobiography>    }","http://dbpedia.org/resource/Ting-Xing_Ye","Ting-Xing Ye","IPP"
"http://localhost:8080#belong_to_9_17","What belonged to Electronics?","select  ?s    {   ?s <http://dbpedia.org/ontology/genre>  <http://dbpedia.org/resource/Electronics>    }","http://dbpedia.org/resource/Candyman_Messiah","Candyman Messiah","IPP"
"http://localhost:8080#belong_to_9_18","What belongs to Electronics?","select  ?s    {   ?s <http://dbpedia.org/ontology/genre>  <http://dbpedia.org/resource/Electronics>    }","http://dbpedia.org/resource/Candyman_Messiah","Candyman Messiah","IPP"
"http://localhost:8080#belong_to_9_19","Which band belongs to Electronics?","select  ?s    {   ?s <http://dbpedia.org/ontology/genre>  <http://dbpedia.org/resource/Electronics>    }","http://dbpedia.org/resource/Candyman_Messiah","Candyman Messiah","IPP"
"http://localhost:8080#belong_to_9_20","Which bands belong to Electronics?","select  ?s    {   ?s <http://dbpedia.org/ontology/genre>  <http://dbpedia.org/resource/Electronics>    }","http://dbpedia.org/resource/Candyman_Messiah","Candyman Messiah","IPP"
"http://localhost:8080#belong_to_9_21","What belonged to Grunge?","select  ?s    {   ?s <http://dbpedia.org/ontology/genre>  <http://dbpedia.org/resource/Grunge>    }","http://dbpedia.org/resource/Reação_em_Cadeia",,"IPP"
"http://localhost:8080#belong_to_9_22","What belongs to Grunge?","select  ?s    {   ?s <http://dbpedia.org/ontology/genre>  <http://dbpedia.org/resource/Grunge>    }","http://dbpedia.org/resource/Reação_em_Cadeia",,"IPP"
"http://localhost:8080#belong_to_9_23","Which band belongs to Grunge?","select  ?s    {   ?s <http://dbpedia.org/ontology/genre>  <http://dbpedia.org/resource/Grunge>    }","http://dbpedia.org/resource/Reação_em_Cadeia",,"IPP"
