"""http://localhost:8080#deathPlace_0""","""Dame todos lugar de fallecimiento de Abraham Lincoln""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_1""","""Dame todos lugares de fallecimiento de Abraham Lincoln""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_2""","""Dame una lista lugar de fallecimiento de Abraham Lincoln""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_3""","""Dame una lista lugares de fallecimiento de Abraham Lincoln""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_4""","""¿Cual era lugar de fallecimiento de Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_5""","""¿Cual eran lugares de fallecimiento de Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_6""","""¿Cual es lugar de fallecimiento de Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_7""","""¿Cual son lugares de fallecimiento de Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_8""","""¿Qué lugar de fallecimiento tiene Abraham Lincoln?""","""select  ?o    {    <http://dbpedia.org/resource/Abraham_Lincoln> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Washington,_D.C.""","""Washington D. C.""","""NPP"""
"""http://localhost:8080#deathPlace_9""","""Dame todos lugar de fallecimiento de Akira Kurosawa""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_10""","""Dame todos lugares de fallecimiento de Akira Kurosawa""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_11""","""Dame una lista lugar de fallecimiento de Akira Kurosawa""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_12""","""Dame una lista lugares de fallecimiento de Akira Kurosawa""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_13""","""¿Cual era lugar de fallecimiento de Akira Kurosawa?""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_14""","""¿Cual eran lugares de fallecimiento de Akira Kurosawa?""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_15""","""¿Cual es lugar de fallecimiento de Akira Kurosawa?""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_16""","""¿Cual son lugares de fallecimiento de Akira Kurosawa?""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
"""http://localhost:8080#deathPlace_17""","""¿Qué lugar de fallecimiento tiene Akira Kurosawa?""","""select  ?o    {    <http://dbpedia.org/resource/Akira_Kurosawa> <http://dbpedia.org/ontology/deathPlace>  ?o .    }""","""http://dbpedia.org/resource/Tokyo""","""Tokio""","""NPP"""
